date,entry_time,exit_time,direction,outcome,or_high,or_low,breakout_time,breakout_price,retest_price,entry_price,target_price,stop_price,rsi,rel_volume,price_to_vwap,price_to_ema9,or_range_pct,macd,macd_signal,adx,hammer,shooting_star,features
2025-01-16,2025-01-16 10:32:00,,LONG,-1,518.98,518.39,2025-01-16 10:24:00,519.07,519.17,519.17,521.7658499999999,517.872075,67.65256590568876,1.5986019131714495,3.85231755406501e-06,0.0003643081789852509,0.11381392387971061,0.20451051789927988,0.1318465136093247,23.761753123670925,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(-3.853267570896879e-05), np.float64(0.007707129094405321), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.6765256590568876), np.float64(0.5328673043904831), np.float64(0.20451051789927988), np.float64(0.1318465136093247), np.float64(0.23761753123670926), 0, 0]"
2025-01-16,2025-01-16 09:42:00,,SHORT,-1,518.98,518.39,2025-01-16 09:35:00,518.3,518.1,518.1,515.5095,519.39525,35.65692368546628,1.6441717791411044,-3.0302112057012387e-05,-0.0004529367796809458,0.11381392387971061,-0.19515860911781147,-0.11783624737129497,24.35308731340633,False,False,"[np.float64(0.0004245465071399668), np.float64(0.044385264092302916), np.float64(0.00013500482160089256), np.float64(0.013500482160086794), np.float64(-0.00011570502931179671), np.float64(0.01157184185148417), np.float64(-0.00015434480629739067), np.float64(0.04053193337322892), np.float64(0.0), np.float64(0.0), np.float64(0.3565692368546628), np.float64(0.5480572597137015), np.float64(-0.19515860911781147), np.float64(-0.11783624737129497), np.float64(0.2435308731340633), 0, 0]"
2025-01-17,2025-01-17 11:30:00,,LONG,-1,515.78,515.51,2025-01-17 10:20:00,515.86,515.92,515.92,518.4995999999999,514.6302,63.420448498055634,8.115956425283931,8.063915837519531e-05,0.0003133763810678758,0.05237531764659887,0.0754688163906394,0.05740250281360047,9.605323066287442,False,False,"[np.float64(7.754943776672185e-05), np.float64(0.00969367972083525), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-0.00011633543383415823), np.float64(0.011634896934194075), np.float64(0.0), np.float64(0.0), np.float64(0.6342044849805564), 1, np.float64(0.0754688163906394), np.float64(0.05740250281360047), np.float64(0.09605323066287441), 0, 0]"
2025-01-17,2025-01-17 10:03:00,,SHORT,-1,515.78,515.51,2025-01-17 09:46:00,515.5,515.46,515.46,512.8827,516.74865,48.12897165794001,1.3059444571953178,-9.427582779408805e-05,-0.0002431208360371695,0.05237531764659887,0.0823249041706049,0.14217261439867346,24.12566454796387,False,False,"[np.float64(3.8789007195338954e-05), np.float64(0.00581846392551837), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-5.8184639255220993e-05), np.float64(0.0058188024904421735), np.float64(0.0), np.float64(0.0), np.float64(0.4812897165794001), np.float64(0.43531481906510594), np.float64(0.0823249041706049), np.float64(0.14217261439867346), np.float64(0.24125664547963868), 0, 0]"
2025-01-21,2025-01-21 10:02:00,,LONG,-1,524.16,523.69,2025-01-21 09:59:00,524.43,524.72,524.72,527.3435999999999,523.4082000000001,75.9440975942785,1.4710808946694256,2.782513768684325e-05,0.0007446217822544288,0.0897477515323786,0.24083549059241705,0.18914350039779654,30.866601390295447,False,False,"[np.float64(0.0), np.float64(0.007633879155686022), np.float64(0.0), np.float64(0.0), np.float64(0.0003624294216388879), np.float64(0.03624294216388312), np.float64(-9.532524975208734e-05), np.float64(0.009533433752160184), np.float64(0.00017158544955386823), np.float64(0.017158544955393852), np.float64(0.759440975942785), np.float64(0.49036029822314187), np.float64(0.24083549059241705), np.float64(0.18914350039779654), np.float64(0.30866601390295445), 0, 0]"
2025-01-21,2025-01-21 11:24:00,,SHORT,1,524.16,523.69,2025-01-21 11:22:00,523.67,523.87,523.87,521.25065,525.179675,39.90810151107665,1.2020434739056396,-8.837289467800158e-05,-0.0001320074901056678,0.0897477515323786,-0.12405172944158949,-0.08756272851776588,22.225509287153393,False,False,"[np.float64(-0.00017168364427155858), np.float64(0.020987960542636783), np.float64(-0.00019080328181653172), np.float64(0.019083969465653196), np.float64(-0.0004389899414042331), np.float64(0.04391827382087158), np.float64(-0.0002481863306605936), np.float64(0.02482479424064687), np.float64(0.0), np.float64(0.0), np.float64(0.3990810151107665), np.float64(0.40068115796854653), np.float64(-0.12405172944158949), np.float64(-0.08756272851776588), np.float64(0.22225509287153394), 0, 0]"
2025-01-22,2025-01-22 12:30:00,2025-01-22 13:00:00,LONG,-1,529.37,529.12,2025-01-22 12:14:00,529.4,529.24,529.24,531.8861999999999,527.9169,55.06034046439357,2.113944782405241,0.00011470592292628368,9.745892285217828e-05,0.047248261263985486,0.03306551032630978,0.04342391160869296,16.659657495384106,False,False,"[np.float64(-5.6695770495496234e-05), np.float64(0.009450009450000855), np.float64(5.6695770495496234e-05), np.float64(0.013040988393512766), np.float64(-7.55886465851896e-05), np.float64(0.009449295082599729), np.float64(-5.66882711968697e-05), np.float64(0.005669148493912544), np.float64(0.0), np.float64(0.0), np.float64(0.5506034046439356), np.float64(0.704648260801747), np.float64(0.03306551032630978), np.float64(0.04342391160869296), np.float64(0.16659657495384106), 0, 0]"
2025-01-22,2025-01-22 09:39:00,,SHORT,1,529.37,529.12,2025-01-22 09:35:00,529.02,528.9,528.9,526.2555,530.2222499999999,50.99740513186072,2.1229997787773764,-2.5713084329859193e-05,-0.0002650955149741119,0.047248261263985486,0.14060313541006053,0.19000304868318899,31.548388081779855,False,False,"[np.float64(-0.00013230263282248966), np.float64(0.013232013912526942), np.float64(0.0), np.float64(0.0), 0, 0, 0, 0, 0, 0, np.float64(0.5099740513186072), np.float64(0.7076665929257921), np.float64(0.14060313541006053), np.float64(0.19000304868318899), np.float64(0.31548388081779855), 0, 0]"
2025-01-23,2025-01-23 09:46:00,,LONG,1,528.81,528.46,2025-01-23 09:36:00,528.87,529.03,529.03,531.6751499999999,527.7074250000001,60.285297968359714,1.7628915662650602,2.3061605866514512e-05,0.00027718025490330866,0.06623017825377683,0.031085286202824136,-0.034336049235918584,21.535864608860134,False,False,"[np.float64(-7.564296520412572e-05), np.float64(0.007564868749520316), np.float64(0.0), np.float64(0.0), np.float64(-5.671720800104474e-05), np.float64(0.005672042502521488), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.6028529796835972), np.float64(0.5876305220883534), np.float64(0.031085286202824136), np.float64(-0.034336049235918584), np.float64(0.21535864608860134), 0, 0]"
2025-01-23,2025-01-23 14:42:00,,SHORT,1,528.81,528.46,2025-01-23 14:32:00,528.45,529.29,529.29,526.64355,530.6132249999999,54.49944956533886,1.7555533159560774,-0.0029651656610421018,6.191347226569555e-05,0.06623017825377683,0.09641347290619251,0.05046256736386688,13.594793320551345,False,False,"[np.float64(-0.00048185941043088487), np.float64(0.07373376439228255), np.float64(0.00039705048213289906), np.float64(0.0803645715150054), np.float64(0.000812731533983424), np.float64(0.08127315339834239), np.float64(1.8130311614683592e-05), np.float64(0.0321270728666819), np.float64(-0.0003021775670928317), np.float64(0.04911962517947383), np.float64(0.5449944956533885), np.float64(0.5851844386520259), np.float64(0.09641347290619251), np.float64(0.05046256736386688), np.float64(0.13594793320551346), 0, 0]"
2025-01-24,2025-01-24 12:16:00,,LONG,1,532.45,532.27,2025-01-24 12:06:00,532.49,532.5,532.5,535.1624999999999,531.16875,65.33854109798142,5.664898399568423,1.7652893778752343e-05,0.00019397617370442433,0.033817423488091324,0.1198647383852176,0.1020431266082508,17.85700232213231,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(-5.635813717563831e-05), np.float64(0.0056361313594297585), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(1.8779695393433826e-05), np.float64(0.001877969539332364), np.float64(0.6533854109798142), 1, np.float64(0.1198647383852176), np.float64(0.1020431266082508), np.float64(0.1785700232213231), 0, 0]"
2025-01-24,2025-01-24 09:40:00,,SHORT,1,532.45,532.27,2025-01-24 09:37:00,532.24,532.06,532.06,529.3996999999999,533.39015,42.95511855529685,2.128371315074221,-3.326581813167806e-05,-0.0003385461766686193,0.033817423488091324,0.047987874172235934,0.08582598559320495,17.431136327347808,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), 0, 0, 0, 0, 0, 0, np.float64(0.4295511855529685), np.float64(0.7094571050247404), np.float64(0.047987874172235934), np.float64(0.08582598559320495), np.float64(0.17431136327347807), 0, 0]"
2025-01-27,2025-01-27 09:48:00,2025-01-27 10:02:00,LONG,-1,513.2,512.4,2025-01-27 09:37:00,513.36,512.55,512.55,515.1127499999999,511.268625,32.882209756658995,1.4800623832720412,0.0001293699682545224,-0.0005182902378966237,0.1561280249804973,-0.5609632090245213,-0.6578970908391928,40.34995319546548,False,False,"[np.float64(-0.0003895825622846072), np.float64(0.03897343960092084), np.float64(-0.0003702260327358431), np.float64(0.044833434046123506), np.float64(-0.0005458089668615163), np.float64(0.06826337962241041), np.float64(-0.00039003841878415546), np.float64(0.054627750897472765), np.float64(-0.0003706738460338421), np.float64(0.03903276800875222), np.float64(0.3288220975665899), np.float64(0.49335412775734705), np.float64(-0.5609632090245213), np.float64(-0.6578970908391928), np.float64(0.4034995319546548), 0, 0]"
2025-01-27,2025-01-27 09:49:00,2025-01-27 10:19:00,SHORT,1,513.2,512.4,2025-01-27 09:47:00,512.39,512.07,512.07,509.50965,513.350175,28.109843249753524,1.7825095057034221,-0.0001905626205170874,-0.0011637775863106992,0.1561280249804973,-0.5849714041446532,-0.6433119535002849,40.815091387932206,False,False,"[np.float64(-0.0003702260327358431), np.float64(0.044833434046123506), np.float64(-0.0005458089668615163), np.float64(0.06826337962241041), np.float64(-0.00039003841878415546), np.float64(0.054627750897472765), np.float64(-0.0003706738460338421), np.float64(0.03903276800875222), np.float64(0.0003903581536057743), np.float64(0.04879667401869888), np.float64(0.28109843249753524), np.float64(0.5941698352344741), np.float64(-0.5849714041446532), np.float64(-0.6433119535002849), np.float64(0.40815091387932206), 0, 0]"
2025-01-28,2025-01-28 09:40:00,,LONG,1,516.63,516.27,2025-01-28 09:35:00,516.65,516.79,516.79,519.3739499999999,515.498025,52.283020464152,1.7990707593876152,2.7478066890740394e-05,4.918524561370319e-05,0.0697309547329912,0.04791969483028424,0.061483726584425566,17.187591687984124,False,False,"[np.float64(9.678668215240549e-05), np.float64(0.009678668215244778), np.float64(-5.807200929142109e-05), np.float64(0.0077435341490005635), np.float64(7.740387406385274e-05), np.float64(0.015480774812787299), np.float64(-5.8027079303579754e-05), np.float64(0.013540699473834789), np.float64(-1.9346476039405758e-05), np.float64(0.001934685033274823), np.float64(0.5228302046415201), np.float64(0.5996902531292051), np.float64(0.04791969483028424), np.float64(0.061483726584425566), np.float64(0.17187591687984125), 0, 0]"
2025-01-28,2025-01-28 11:35:00,,SHORT,1,516.63,516.27,2025-01-28 11:33:00,516.22,515.94,515.94,513.3603,517.22985,18.68086764374833,1.6215800326224108,-0.00014573214122370892,-0.0010451885366810076,0.0697309547329912,-0.33287083636923853,-0.2363619952119118,39.69286144811201,False,False,"[np.float64(0.0002322161157983782), np.float64(0.023221611579844523), np.float64(-0.00017412165299490745), np.float64(0.023220263549992175), np.float64(-0.0006192070279996686), np.float64(0.06195906829049825), np.float64(-0.0005807987919383972), np.float64(0.06005191584982089), np.float64(-1.9371961023639805e-05), np.float64(0.02906638762936305), np.float64(0.18680867643748328), np.float64(0.5405266775408036), np.float64(-0.33287083636923853), np.float64(-0.2363619952119118), np.float64(0.3969286144811201), 0, 0]"
2025-01-29,2025-01-29 09:45:00,,LONG,-1,523.66,523.42,2025-01-29 09:41:00,523.85,523.82,523.82,526.4390999999999,522.5104500000001,58.96251396269939,1.8807435987372851,9.947154073386422e-05,0.00024973828307817136,0.045852279240382314,0.0859621707830911,0.10792784013720537,17.236862150222972,False,False,"[np.float64(0.0002674716289021717), np.float64(0.026747162890219396), np.float64(-0.00013370260720069194), np.float64(0.015282633197686064), np.float64(1.9098548510232405e-05), np.float64(0.0019098548510295844), np.float64(0.00017188037126159017), np.float64(0.043924983766857294), np.float64(0.0), np.float64(0.0), np.float64(0.5896251396269939), np.float64(0.6269145329124284), np.float64(0.0859621707830911), np.float64(0.10792784013720537), np.float64(0.17236862150222973), 0, 0]"
2025-01-29,2025-01-29 13:11:00,,SHORT,1,523.66,523.42,2025-01-29 13:00:00,522.07,522.54,522.54,519.9273,523.8463499999999,16.67645801323998,1.723633482163266,-1.626643268526351e-05,-0.0008334877416028563,0.045852279240382314,-0.29732183398698453,-0.2060705035162921,53.542782672651825,False,False,"[np.float64(-0.0001991019394286253), np.float64(0.019914158890523656), np.float64(-0.0002675789835820952), np.float64(0.0343957259821354), np.float64(-0.00045768252815114874), np.float64(0.04590402233995927), np.float64(-0.0001530134077999401), np.float64(0.028505780551405277), np.float64(-0.0003834308165544531), np.float64(0.042089152477504034), np.float64(0.1667645801323998), np.float64(0.574544494054422), np.float64(-0.29732183398698453), np.float64(-0.2060705035162921), np.float64(0.5354278267265182), 0, 0]"
2025-01-30,2025-01-30 11:54:00,2025-01-30 12:17:00,LONG,-1,524.16,523.77,2025-01-30 11:36:00,524.2,523.57,523.57,526.18785,522.2610750000001,39.65052799880408,2.6008258385655294,6.895446503096814e-05,-0.0001800944509525726,0.07446016381235779,-0.07232528605084099,-0.02130729978555665,25.752880941025186,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(-0.00019092714220259044), np.float64(0.01909636023374379), np.float64(-0.00021007199740274984), np.float64(0.021011613691934147), np.float64(0.0), np.float64(0.017191648679114407), np.float64(3.8200015280098754e-05), np.float64(0.0038200015280188513), np.float64(0.3965052799880408), np.float64(0.8669419461885098), np.float64(-0.07232528605084099), np.float64(-0.02130729978555665), np.float64(0.25752880941025186), 0, 0]"
2025-01-30,2025-01-30 09:39:00,,SHORT,1,524.16,523.77,2025-01-30 09:37:00,523.63,523.58,523.58,520.9621000000001,524.88895,40.5149862846254,1.7154203796977914,-8.231111270684544e-05,-0.00044625417841892556,0.07446016381235779,0.008350449946306071,0.14109494684430798,27.91492929777412,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-5.7287986709120275e-05), np.float64(0.007638981723729279), np.float64(5.728689275907861e-05), np.float64(0.007638252367872997), 0, 0, np.float64(0.405149862846254), np.float64(0.5718067932325971), np.float64(0.008350449946306071), np.float64(0.14109494684430798), np.float64(0.2791492929777412), 0, 0]"
2025-01-31,2025-01-31 11:30:00,,LONG,1,527.52,527.43,2025-01-31 11:17:00,527.65,527.54,527.54,530.1777,526.22115,57.24765520168098,2.391426169795461,2.7676392454267784e-05,3.959914258921948e-05,0.017063875774990394,0.08847045514369256,0.09748999278100054,21.313655371522856,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-1.895878360447245e-05), np.float64(0.007584088582169298), np.float64(0.0), np.float64(0.0), np.float64(0.5724765520168098), np.float64(0.7971420565984869), np.float64(0.08847045514369256), np.float64(0.09748999278100054), np.float64(0.21313655371522855), 0, 0]"
2025-01-31,2025-01-31 09:40:00,,SHORT,1,527.52,527.43,2025-01-31 09:39:00,527.34,527.28,527.28,524.6436,528.5981999999999,63.892460399459885,1.7119507535555083,-2.6361010434627907e-05,-0.0001493083550835328,0.017063875774990394,0.27349000138065094,0.32918637491702085,49.4207407976343,False,False,"[np.float64(0.0), np.float64(0.001895986197240315), np.float64(0.0), np.float64(0.0), np.float64(9.481548905809767e-05), np.float64(0.009481548905820631), 0, 0, 0, 0, np.float64(0.6389246039945988), np.float64(0.5706502511851694), np.float64(0.27349000138065094), np.float64(0.32918637491702085), np.float64(0.494207407976343), 0, 0]"
2025-02-03,2025-02-03 10:38:00,,LONG,1,513.84,513.26,2025-02-03 10:32:00,514.11,514.03,514.03,516.6001499999999,512.744925,65.3311172888425,2.160771071697866,1.3423521238564717e-05,0.000251703151008531,0.1130031562950631,0.25979785417962376,0.20699625001965918,23.133378315565277,False,False,"[np.float64(-0.00021399529210364143), np.float64(0.029187422166891918), np.float64(0.00017512794069007853), np.float64(0.02919139826797261), np.float64(0.0), np.float64(0.011672697560417711), np.float64(0.00019455252918287869), np.float64(0.01945525291829236), np.float64(-7.78058743436949e-05), np.float64(0.01556329397117696), np.float64(0.6533111728884251), np.float64(0.7202570238992886), np.float64(0.25979785417962376), np.float64(0.20699625001965918), np.float64(0.23133378315565278), 0, 0]"
2025-02-03,2025-02-03 09:50:00,,SHORT,-1,513.84,513.26,2025-02-03 09:39:00,513.11,512.85,512.85,510.28575,514.132125,39.84260506305632,1.3001293661060802,-3.412187358320384e-05,-0.0002946757853755644,0.1130031562950631,-0.2645122722500446,-0.2882789764889082,29.26044504413407,False,False,"[np.float64(-5.849663644330594e-05), np.float64(0.005850005850000528), np.float64(0.00029246037161967386), np.float64(0.03509524459436988), np.float64(-0.00023396373562101225), np.float64(0.023401848746051824), np.float64(0.0004485354342993464), np.float64(0.044853543429934514), np.float64(-7.796663028214468e-05), np.float64(0.0077972709551586), np.float64(0.3984260506305632), np.float64(0.4333764553686934), np.float64(-0.2645122722500446), np.float64(-0.2882789764889082), np.float64(0.2926044504413407), 0, 0]"
2025-02-04,2025-02-04 10:30:00,,LONG,1,517.81,517.5,2025-02-04 10:15:00,517.84,517.89,517.89,520.4794499999999,516.595275,57.771946489781534,2.6291693917593197,1.4675146326803556e-05,6.582897968132606e-05,0.05990338164250153,0.11115430140353055,0.09734658011608055,22.058790896495598,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(-9.653627833350331e-05), np.float64(0.009654559848629674), np.float64(0.5777194648978153), np.float64(0.8763897972531066), np.float64(0.11115430140353055), np.float64(0.09734658011608055), np.float64(0.22058790896495598), 0, 0]"
2025-02-04,2025-02-04 09:40:00,,SHORT,-1,517.81,517.5,2025-02-04 09:37:00,517.4,517.26,517.26,514.6736999999999,518.55315,34.64545157303567,2.3233982633184698,-0.00013357068063646338,-0.0003961812499101436,0.05990338164250153,-0.24975643282164128,-0.3041482613227168,37.666915038355846,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(5.796429399507197e-05), np.float64(0.01932180465655932), np.float64(-0.00011595099138106413), np.float64(0.011596443757259205), np.float64(1.9325912183010274e-05), np.float64(0.0038651824366074923), np.float64(-9.66071566580462e-05), np.float64(0.01159420289854018), np.float64(0.34645451573035674), np.float64(0.7744660877728232), np.float64(-0.24975643282164128), np.float64(-0.3041482613227168), np.float64(0.37666915038355847), 0, 0]"
2025-02-05,2025-02-05 10:23:00,,LONG,1,519.72,519.39,2025-02-05 10:10:00,519.87,519.78,519.78,522.3788999999999,518.48055,58.67456145471487,1.404113396331295,-1.7314987911243307e-06,8.474067697883392e-05,0.06353607116040759,0.08572248717632647,0.04810173842764962,19.013524636255948,False,False,"[np.float64(0.0), np.float64(0.0), np.float64(-0.0002115872893745374), np.float64(0.021163206803011647), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.5867456145471487), np.float64(0.46803779877709834), np.float64(0.08572248717632647), np.float64(0.04810173842764962), np.float64(0.1901352463625595), 0, 0]"
2025-02-05,2025-02-05 09:47:00,,SHORT,-1,519.72,519.39,2025-02-05 09:42:00,519.12,519.29,519.29,516.69355,520.588225,36.19917306185638,1.670733529206713,-0.0001442145974825948,-0.00015976709303600067,0.06353607116040759,-0.3282691883780444,-0.3546394884660129,38.86878880640016,False,True,"[np.float64(0.0), np.float64(0.0), np.float64(-0.0005005872273243783), np.float64(0.05201109570041258), np.float64(5.779121958737754e-05), np.float64(0.040461648137807824), np.float64(0.0004623386630706605), np.float64(0.04623386630707168), np.float64(-0.00011553792532392748), np.float64(0.011555127587856606), np.float64(0.36199173061856377), np.float64(0.5569111764022376), np.float64(-0.3282691883780444), np.float64(-0.3546394884660129), np.float64(0.3886878880640016), 0, 1]"
2025-02-06,2025-02-06 14:00:00,,LONG,-1,528.17,528.06,2025-02-06 13:00:00,528.51,527.34,527.34,529.9766999999999,526.02165,64.16863044602286,2.2194767812109943,4.342737984419642e-05,0.0003972638204803314,0.020830966178088408,0.07573713497981771,0.013323067428119973,21.757786213356887,False,False,"[np.float64(0.00013262244666201184), np.float64(0.026543462500768215), np.float64(0.00011382175513152681), np.float64(0.013279204765346973), np.float64(-9.483886876204828e-05), np.float64(0.020866530085745058), np.float64(-3.79377062862396e-05), np.float64(0.005690979797016545), np.float64(0.00017071967828830026), np.float64(0.03604629102635949), np.float64(0.6416863044602286), np.float64(0.7398255937369981), np.float64(0.07573713497981771), np.float64(0.013323067428119973), np.float64(0.21757786213356886), 0, 0]"
